39  -37  2  
37  -37  4  
37  -33  4  
39  -33  2  

39  -37  2  
41  -37  4  
41  -33  4  
39  -33  2  

39  -37  2  
41  -37  2  
41  -33  2  
39  -33  2  

39  -37  2  
41  -37  0  
41  -33  0  
39  -33  2  

39  -37  2  
37  -37  0  
37  -33  0  
39  -33  2  

39  -37  2  
37  -37  4  
37  -33  4  
39  -33  2  

