-23  -75  2  
-25  -75  4  
-25  -71  4  
-23  -71  2  

-23  -75  2  
-21  -75  4  
-21  -71  4  
-23  -71  2  

-23  -75  2  
-21  -75  2  
-21  -71  2  
-23  -71  2  

-23  -75  2  
-21  -75  0  
-21  -71  0  
-23  -71  2  

-23  -75  2  
-25  -75  0  
-25  -71  0  
-23  -71  2  

-23  -75  2  
-25  -75  4  
-25  -71  4  
-23  -71  2  

